0.0,1.0,2.0,3.0,cluster
-0.5529928995215395,-0.778013569375742,-0.5667329622351595,-0.1521319223486826,0
-1.5731572234112303,-2.019170105975606,-1.645839500427245,-1.6510115623474089,1
-2.359142257856288,-1.804639492864193,-1.974738220546556,-2.243022226250687,1
1.0875836704088273,1.36795764591383,1.763698271046515,1.829583901944371,2
-1.296032072150191,-0.5272005412889552,-0.4677561635556418,-0.3397398948669402,0
0.0584073730137016,-0.0165645018867813,0.4182265157284954,0.1658509586168404,0
-1.4799009779225245,-0.904586883213208,-1.1967900898145585,-1.4531611276709484,1
-0.4727479229802692,-0.3960018240887175,-0.1897703834201968,-0.7029544705929931,0
-0.7888271041538425,-0.5923522534577732,0.2450371037358833,0.1694034369095544,0
0.4205238134964632,0.1967308127361806,-0.4128623381904924,-0.0027304649352995,0
0.1254679265229577,-0.6701054034025762,-0.8779074378635563,-1.1610734068829047,0
1.7525490926659604,1.7747901336006506,1.476855758998706,1.7650694100753153,2
1.2184997682986032,0.7255755631820027,-0.0154703969540793,-0.109854461835775,0
-0.1739552912504797,-0.1328487479168424,-0.7216493108998164,-0.9486004083052894,0
-2.622300807289457,-2.0655249802962583,-3.356535181791885,-3.116833201698632,1
0.9246871409208858,1.0868068280427363,1.2428201011989437,1.2853485065957806,2
-1.9609386153843116,-1.4979248959085203,-1.893775417493736,-1.3806306299955915,1
0.9277471915535284,1.324824034649394,1.546490238023842,1.6244692885357432,2
2.631322989256484,1.8735828316730008,2.4955678442250138,1.8235729341921632,2
1.3489571073780868,1.3705320689989184,1.554794668114705,0.9843098474585524,2
0.3539049355880053,0.2103635456251072,0.435984760781994,0.2009204657181481,0
-1.3048398764237137,-1.3819418451060408,-0.8349939180457063,-1.3874596015266718,1
3.188890419835628,2.9140030321867583,3.6558727015619694,2.9996419450511134,2
-2.7100058389746646,-2.2500982782115098,-1.8713708711707064,-2.376150185128913,1
-1.750012725332511,-1.865454391811204,-1.7462622352268375,-2.5832978663237167,1
-0.170167462722117,-0.3369456664375626,-0.6613555327705705,-0.8603810559148342,0
0.7831615406533925,0.8466786011405624,1.115165901184083,1.3718694894210184,2
1.0207909749901791,1.0462715231853994,0.8249021032582169,0.6830406479213581,2
0.6944403067879034,0.7425476488859768,0.6149519464244023,0.3870033886121699,0
-0.7405350270478642,-0.4761834434840979,-1.23230973119321,-1.026381753838577,0
-0.3246335112530273,-0.6714136787082827,0.0175904232522725,0.2505798630092487,0
-1.1835971873739513,-1.429655415078867,-1.2955978808195685,-1.1244987529257038,1
2.796101657204004,2.872732983464781,2.811730617025625,3.141433081419575,2
1.4056322305098805,1.2248739905979331,1.2474217870961075,1.697347752944286,2
-2.2058962490247667,-1.4355154535044783,-1.82568307130233,-1.0788809444593317,1
-2.040011318870215,-1.9933588691379704,-2.7785055492235258,-2.607201588672137,1
2.9897857790407905,2.866307706418246,3.1688763411148746,3.832272434234622,2
3.023730945587156,2.1034024197122334,2.780276613650116,3.2397678499636475,2
0.5846805199332838,0.1877719132796589,-0.0414733637934135,0.2369937357695238,0
